Project_ID,State,District,Project_Type,Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Sanction_Date,3A_Notification_Date,3D_Notification_Date,Award_Date,Payment_Date,Possession_Date,Compensation_Amount_Crore,RR_Amount_Crore,Compensation_Status,R&R_Progress_Percent,Legal_Disputes_Count,Possession_Status,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Data_Basis
BHNV-01926,Tamil Nadu,Salem,Renewable Energy,20.2,12.54,32,5,2022-11-10,2024-05-12,2024-01-15,2026-08-18,2027-01-05,2028-10-19,54.23,2.05,Partially paid,98.8,0,Pending,1281,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01927,Karnataka,Mysuru,Renewable Energy,13.81,11.77,24,2,2023-03-18,2024-08-27,2025-06-07,2026-04-09,2026-09-10,2027-10-11,32.1,1.12,Partially paid,87.6,1,Partial possession,561,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01928,West Bengal,Kolkata,Irrigation,67.41,57.77,105,20,2025-06-25,2026-09-28,2027-05-01,2029-02-03,2030-03-18,2031-01-23,276.44,5.19,Mostly paid,88.4,2,Partial possession,1416,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01929,Tamil Nadu,Salem,National Highway,12.88,8.79,22,3,2024-06-12,2026-07-08,2025-09-04,2026-12-04,2027-04-24,2027-11-21,39.9,2.21,Pending,96.5,2,Partial possession,721,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01930,West Bengal,Bardhaman,Urban Development,56.96,31.51,110,23,2016-02-14,2016-04-29,2018-09-08,2022-01-11,2022-05-19,2023-03-15,115.92,8.13,Pending,98.2,2,Pending,1584,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01931,West Bengal,Howrah,Renewable Energy,30.9,25.77,61,10,2021-09-16,2023-05-30,2022-11-09,2024-07-15,2026-01-05,2027-07-29,80.96,3.96,Mostly paid,96.4,4,Partial possession,1116,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01932,Odisha,Puri,Urban Development,2.92,1.87,2,0,2017-02-19,2017-04-24,2018-11-17,2018-10-10,2019-06-09,2020-11-26,7.13,0.23,Partially paid,100.0,0,Pending,280,35,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01933,Uttar Pradesh,Kanpur Nagar,Renewable Energy,16.87,12.43,29,4,2022-04-11,2022-11-15,2023-09-04,2027-10-09,2029-03-27,2029-11-21,41.66,3.28,Partially paid,100.0,1,Partial possession,2190,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01934,Tamil Nadu,Coimbatore,Irrigation,41.88,40.07,73,10,2024-07-30,2024-11-25,2027-05-01,2028-12-15,2029-05-24,2031-06-05,81.79,6.98,Mostly paid,86.4,0,Substantially complete,1902,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01935,Tamil Nadu,Coimbatore,National Highway,19.97,19.08,33,5,2022-12-15,2023-12-14,2026-06-16,2024-05-25,2024-11-18,2026-11-25,62.74,2.37,Mostly paid,94.7,1,Substantially complete,256,24,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01936,Odisha,Bhubaneswar,National Highway,2.35,1.66,4,1,2022-06-28,2022-12-10,2024-03-21,2026-08-01,2027-01-31,2027-11-27,2.33,0.13,Pending,100.0,0,Partial possession,1024,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01937,Madhya Pradesh,Jabalpur,Renewable Energy,112.25,94.37,215,37,2019-06-29,2021-01-24,2021-02-19,2024-06-22,2025-12-26,2028-01-08,457.85,19.52,Partially paid,81.4,3,Partial possession,2018,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01938,Madhya Pradesh,Gwalior,Irrigation,35.49,29.52,53,7,2022-11-20,2025-02-19,2026-05-20,2026-04-14,2026-08-31,2027-08-11,82.94,5.38,Partially paid,100.0,2,Partial possession,832,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01939,Madhya Pradesh,Ujjain,Railway,46.7,25.86,77,14,2018-12-20,2019-05-11,2021-09-28,2022-01-11,2022-11-21,2024-06-18,175.74,8.1,Partially paid,100.0,1,Pending,914,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01940,Bihar,Patna,Urban Development,18.67,11.9,31,6,2019-02-16,2019-09-05,2022-05-22,2019-11-19,2020-08-09,2021-02-02,65.33,2.42,Partially paid,87.7,0,Pending,0,11,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01941,West Bengal,Hooghly,Urban Development,50.98,29.8,79,15,2016-03-27,2017-03-30,2019-06-04,2019-09-20,2021-03-09,2021-10-02,129.79,6.45,Pending,95.9,3,Pending,1399,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01942,Bihar,Muzaffarpur,Industrial Corridor,187.7,144.68,372,45,2021-10-28,2023-06-04,2023-07-16,2026-05-04,2026-08-31,2027-02-06,288.16,33.83,Partially paid,80.5,7,Partial possession,749,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01943,Uttar Pradesh,Gorakhpur,Irrigation,14.37,9.57,24,3,2016-08-15,2018-02-20,2020-02-28,2022-01-07,2023-06-18,2025-05-03,41.39,2.58,Partially paid,100.0,0,Partial possession,2193,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01944,Odisha,Cuttack,Industrial Corridor,158.7,131.77,258,50,2022-12-05,2023-06-26,2025-02-22,2027-10-19,2029-03-22,2031-02-26,683.66,6.33,Mostly paid,72.7,14,Partial possession,2164,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01945,Tamil Nadu,Coimbatore,Renewable Energy,44.64,24.78,80,15,2021-01-12,2022-11-09,2023-05-11,2024-05-13,2025-03-25,2026-09-28,66.4,6.11,Partially paid,100.0,1,Pending,1160,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01946,West Bengal,Hooghly,Industrial Corridor,12.56,10.07,24,4,2017-09-14,2018-09-10,2020-08-04,2018-08-08,2019-04-09,2020-12-25,21.95,1.37,Partially paid,82.7,3,Partial possession,229,30,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01947,Bihar,Gaya,National Highway,273.8,172.92,503,86,2025-04-04,2025-11-26,2025-11-01,2027-03-23,2027-06-09,2029-03-07,1225.01,51.97,Partially paid,100.0,11,Pending,800,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01948,Bihar,Bhagalpur,Urban Development,44.33,19.08,81,17,2020-05-25,2021-06-01,2021-12-08,2024-01-20,2024-09-22,2025-07-03,181.86,2.7,Pending,100.0,1,Pending,1186,65,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01949,Gujarat,Rajkot,Industrial Corridor,58.94,43.69,96,10,2024-03-14,2024-07-25,2024-08-12,2027-03-30,2027-10-13,2027-12-17,167.0,10.65,Partially paid,94.9,3,Partial possession,197,27,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01950,Bihar,Muzaffarpur,National Highway,22.89,10.63,37,6,2017-04-29,2019-03-01,2018-04-18,2020-02-08,2021-01-06,2022-07-01,77.15,1.2,Pending,100.0,0,Pending,1178,65,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01951,Karnataka,Bengaluru Urban,Irrigation,13.51,12.12,26,7,2023-11-27,2024-02-04,2027-05-31,2027-02-12,2027-05-29,2027-10-18,32.96,0.75,Partially paid,100.0,0,Partial possession,404,38,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01952,Tamil Nadu,Madurai,Industrial Corridor,35.44,33.7,59,11,2016-01-25,2016-03-17,2017-02-27,2021-12-26,2022-03-14,2024-01-09,81.34,3.22,Mostly paid,99.0,1,Substantially complete,1822,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01953,Karnataka,Bengaluru Urban,Renewable Energy,145.69,130.97,274,55,2020-12-19,2021-09-26,2023-11-11,2024-06-30,2025-02-18,2027-03-28,355.45,32.74,Mostly paid,100.0,8,Partial possession,1378,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01954,Tamil Nadu,Coimbatore,Renewable Energy,21.98,17.67,30,4,2019-05-10,2021-09-22,2020-10-17,2024-10-30,2025-07-18,2025-09-16,51.29,2.5,Partially paid,100.0,0,Partial possession,1465,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01955,Odisha,Bhubaneswar,Renewable Energy,29.17,17.6,70,9,2019-06-02,2020-04-16,2022-05-26,2022-03-06,2023-07-06,2024-03-10,96.25,1.59,Partially paid,96.2,2,Pending,791,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01956,Tamil Nadu,Madurai,Urban Development,128.55,122.16,224,23,2018-02-17,2018-10-06,2019-03-30,2022-05-09,2022-07-19,2023-10-24,260.02,10.06,Mostly paid,100.0,5,Substantially complete,1141,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01957,Karnataka,Mangaluru,Industrial Corridor,22.19,13.9,46,7,2025-10-21,2026-04-23,2026-05-07,2029-03-11,2029-05-09,2030-12-28,31.77,1.61,Pending,82.4,3,Pending,1318,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01958,Tamil Nadu,Chennai,Irrigation,49.91,41.76,85,10,2018-07-19,2020-03-06,2019-02-24,2020-08-26,2020-12-04,2022-03-06,170.41,1.71,Partially paid,100.0,3,Partial possession,544,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01959,Odisha,Puri,Industrial Corridor,72.05,57.78,127,26,2023-10-13,2024-02-25,2026-12-09,2026-12-25,2027-02-15,2028-07-16,65.98,9.08,Partially paid,89.9,3,Partial possession,562,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01960,Odisha,Cuttack,Urban Development,24.61,21.77,44,4,2020-05-21,2021-03-06,2021-04-15,2026-01-29,2026-08-13,2028-04-25,85.14,2.56,Mostly paid,92.7,4,Partial possession,1711,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01961,Uttar Pradesh,Varanasi,National Highway,40.85,24.19,82,13,2020-05-01,2020-12-16,2022-05-21,2022-07-19,2023-01-13,2023-11-08,72.47,6.67,Pending,100.0,2,Pending,177,31,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01962,Tamil Nadu,Madurai,Urban Development,58.04,38.7,89,17,2018-01-22,2020-06-07,2021-10-30,2024-01-14,2024-06-02,2024-10-26,87.29,3.71,Pending,100.0,0,Partial possession,1433,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01963,Gujarat,Rajkot,Renewable Energy,20.07,11.91,28,4,2020-09-09,2021-05-13,2024-11-14,2022-04-19,2022-11-26,2024-03-30,44.2,2.89,Partially paid,85.3,1,Pending,378,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01964,Madhya Pradesh,Ujjain,National Highway,67.75,51.81,146,24,2025-10-31,2027-01-14,2028-12-28,2031-01-10,2031-10-18,2033-04-28,83.65,8.51,Partially paid,100.0,6,Partial possession,2086,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01965,Maharashtra,Nashik,Renewable Energy,17.34,9.56,32,4,2024-11-28,2026-07-09,2028-06-05,2027-07-14,2028-07-16,2029-07-21,38.54,2.19,Pending,100.0,2,Pending,694,61,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01966,Odisha,Puri,Railway,15.26,14.12,29,7,2019-01-05,2019-05-31,2023-04-09,2024-08-27,2025-10-26,2025-12-16,17.99,2.7,Mostly paid,100.0,1,Substantially complete,1372,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01967,Rajasthan,Ajmer,Urban Development,6.51,4.85,9,4,2017-03-01,2018-05-28,2020-08-31,2019-02-14,2019-06-30,2021-04-12,16.85,0.33,Pending,100.0,0,Partial possession,416,45,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01968,Madhya Pradesh,Bhopal,Urban Development,18.11,14.82,37,6,2024-08-04,2025-04-02,2028-07-20,2030-03-07,2031-08-11,2032-01-10,26.29,1.71,Partially paid,88.5,0,Partial possession,1701,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01969,West Bengal,Howrah,Irrigation,13.26,9.64,17,1,2017-10-21,2018-04-23,2019-10-19,2018-06-22,2019-10-18,2020-12-27,16.99,0.6,Partially paid,99.9,0,Partial possession,79,15,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01970,Tamil Nadu,Madurai,Industrial Corridor,20.07,18.31,34,2,2020-02-26,2020-12-14,2023-10-02,2024-08-25,2025-01-19,2026-04-23,59.06,3.29,Partially paid,100.0,0,Substantially complete,1126,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01971,Karnataka,Bengaluru Urban,National Highway,55.26,17.27,105,22,2023-06-25,2024-12-12,2027-01-14,2026-01-02,2027-01-30,2028-10-17,172.05,3.12,Pending,86.8,2,Pending,1107,70,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01972,Maharashtra,Nagpur,National Highway,5.34,2.55,11,2,2017-06-30,2017-12-27,2020-05-12,2020-02-10,2021-01-07,2021-09-20,4.38,0.76,Pending,92.8,0,Pending,460,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01973,Rajasthan,Ajmer,Irrigation,4.16,3.75,6,2,2019-01-05,2019-09-03,2020-09-12,2024-10-13,2026-05-27,2027-02-10,9.3,0.57,Partially paid,100.0,0,Substantially complete,2047,49,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01974,Madhya Pradesh,Indore,Irrigation,14.17,11.64,28,6,2024-02-11,2024-09-19,2026-09-12,2025-09-18,2026-02-04,2027-08-11,15.42,1.98,Partially paid,100.0,3,Partial possession,523,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01975,Tamil Nadu,Coimbatore,Industrial Corridor,47.52,43.99,87,20,2021-10-03,2023-11-26,2024-04-22,2027-11-11,2029-02-18,2029-09-29,167.89,6.17,Mostly paid,100.0,1,Substantially complete,2201,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01976,Uttar Pradesh,Agra,Renewable Energy,40.0,31.82,64,15,2020-02-05,2020-06-11,2022-08-12,2021-08-17,2022-03-27,2023-07-11,132.87,1.69,Partially paid,99.6,2,Partial possession,545,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01977,West Bengal,Hooghly,Industrial Corridor,13.94,10.74,19,5,2025-01-31,2026-08-24,2027-07-30,2029-09-18,2030-07-29,2030-11-19,13.72,1.87,Partially paid,100.0,0,Partial possession,1329,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01978,Maharashtra,Thane,Urban Development,96.49,74.36,170,26,2020-01-02,2022-01-01,2022-05-12,2023-03-29,2024-08-13,2026-01-11,413.23,13.67,Partially paid,96.4,5,Partial possession,1125,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01979,Gujarat,Ahmedabad,Renewable Energy,15.51,10.97,35,6,2020-10-01,2021-04-20,2024-10-02,2026-09-07,2027-02-10,2027-07-11,67.5,3.04,Partially paid,100.0,2,Partial possession,1690,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01980,Uttar Pradesh,Agra,Railway,47.58,31.99,81,14,2020-11-06,2021-12-11,2021-12-29,2021-12-15,2023-04-17,2023-11-04,96.98,7.82,Pending,100.0,2,Partial possession,78,20,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01981,Rajasthan,Jodhpur,Industrial Corridor,20.85,15.25,34,7,2022-06-19,2024-06-26,2023-01-15,2025-12-12,2027-07-18,2027-09-06,26.76,2.59,Partially paid,100.0,3,Partial possession,775,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01982,Maharashtra,Thane,Irrigation,12.57,9.03,20,2,2019-09-05,2020-03-07,2022-02-27,2021-03-23,2022-02-04,2023-11-10,15.37,1.42,Partially paid,100.0,0,Partial possession,350,38,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01983,Uttar Pradesh,Agra,Renewable Energy,16.36,9.15,34,7,2022-03-17,2022-09-02,2026-07-30,2028-07-28,2030-02-18,2032-01-03,63.98,2.93,Partially paid,100.0,1,Pending,2848,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01984,West Bengal,Bardhaman,Industrial Corridor,62.43,52.09,106,19,2019-10-26,2022-02-06,2022-12-09,2022-06-20,2022-08-03,2023-12-09,156.01,11.66,Partially paid,87.1,0,Partial possession,364,38,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01985,Gujarat,Rajkot,National Highway,42.99,33.42,87,17,2019-05-24,2021-09-01,2023-01-26,2022-08-22,2023-09-17,2025-08-12,35.9,7.29,Partially paid,100.0,3,Partial possession,1169,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01986,Uttar Pradesh,Prayagraj,Railway,78.89,44.32,121,19,2016-02-18,2016-11-29,2017-09-26,2017-10-26,2018-10-16,2018-12-24,333.22,11.96,Partially paid,100.0,5,Pending,209,33,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01987,Bihar,Gaya,Urban Development,42.99,34.24,81,14,2020-12-25,2022-11-30,2023-06-23,2025-07-13,2026-02-21,2027-06-21,128.67,5.51,Mostly paid,100.0,3,Partial possession,1233,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01988,Gujarat,Surat,National Highway,5.98,4.65,13,1,2022-11-15,2024-09-20,2026-10-13,2026-08-12,2027-04-26,2027-08-02,20.06,1.03,Partially paid,100.0,0,Partial possession,1015,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01989,Rajasthan,Kota,National Highway,248.24,137.8,484,101,2021-12-05,2024-05-16,2023-08-13,2023-01-05,2023-06-26,2023-07-16,955.02,18.4,Partially paid,100.0,13,Pending,0,19,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01990,West Bengal,Kolkata,Railway,43.6,34.06,85,13,2021-10-30,2023-01-18,2025-04-04,2026-03-07,2026-08-14,2027-08-26,166.93,5.85,Partially paid,92.5,2,Partial possession,1266,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01991,Tamil Nadu,Salem,Urban Development,50.13,26.22,92,10,2025-02-16,2026-02-09,2027-09-08,2029-01-01,2029-12-21,2032-02-11,54.16,3.21,Pending,100.0,3,Pending,1701,63,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01992,Karnataka,Mysuru,Irrigation,20.56,13.32,35,7,2020-10-12,2021-11-23,2022-10-05,2026-12-31,2027-04-16,2029-04-09,60.11,2.33,Partially paid,100.0,0,Pending,2229,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01993,Karnataka,Mysuru,Renewable Energy,91.21,77.35,153,24,2017-05-10,2018-03-01,2020-06-30,2020-11-28,2021-11-06,2023-09-15,307.93,4.05,Partially paid,100.0,3,Partial possession,1719,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01994,Karnataka,Mangaluru,Urban Development,10.04,6.4,13,6,2017-09-25,2019-04-18,2021-03-03,2023-06-27,2023-12-30,2024-07-01,11.21,1.01,Partially paid,73.5,0,Pending,1428,61,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01995,Maharashtra,Nagpur,Industrial Corridor,55.14,33.43,106,19,2023-11-24,2024-05-10,2025-09-09,2029-01-05,2029-02-19,2031-04-04,89.49,5.16,Pending,86.5,0,Pending,1719,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01996,Rajasthan,Alwar,National Highway,3.74,2.15,10,1,2017-08-24,2020-01-30,2021-08-07,2022-01-27,2022-11-09,2023-07-30,8.47,1.04,Partially paid,100.0,0,Pending,1536,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
