Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Compensation_Amount_Crore,RR_Amount_Crore,R&R_Progress_Percent,Legal_Disputes_Count,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Land_Acquisition_Ratio,Displacement_Ratio,Total_Compensation_Crore,Sanction_Date_Year,Sanction_Date_Month,3A_Notification_Date_Year,3A_Notification_Date_Month,3D_Notification_Date_Year,3D_Notification_Date_Month,Award_Date_Year,Award_Date_Month,Payment_Date_Year,Payment_Date_Month,Possession_Date_Year,Possession_Date_Month,State_Gujarat,State_Karnataka,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,District_Ahmedabad,District_Ajmer,District_Alwar,District_Aurangabad,District_Bardhaman,District_Bengaluru Urban,District_Bhagalpur,District_Bhopal,District_Bhubaneswar,District_Chennai,District_Coimbatore,District_Cuttack,District_Gaya,District_Gorakhpur,District_Gwalior,District_Hooghly,District_Howrah,District_Indore,District_Jabalpur,District_Jaipur,District_Jodhpur,District_Kanpur Nagar,District_Kolkata,District_Kota,District_Lucknow,District_Madurai,District_Mangaluru,District_Muzaffarpur,District_Mysuru,District_Nagpur,District_Nashik,District_Patna,District_Prayagraj,District_Pune,District_Puri,District_Rajkot,District_Salem,District_Sambalpur,District_Surat,District_Thane,District_Ujjain,District_Vadodara,District_Varanasi,Project_Type_Irrigation,Project_Type_National Highway,Project_Type_Railway,Project_Type_Renewable Energy,Project_Type_Urban Development,Compensation_Status_Partially paid,Compensation_Status_Pending,Possession_Status_Pending,Possession_Status_Substantially complete
135.37,113.79,245,38,140.68,27.23,100.0,6,2084,56,0,0.8405850631602275,0.15510204081632653,167.91,2020,1,2020,10,2021,1,2026,4,2027,9,2027,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.81,16.37,17,2,36.07,0.54,100.0,0,1010,47,0,0.9191465468837733,0.11764705882352941,36.61,2017,5,2019,1,2020,10,2019,5,2019,10,2021,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29.53,9.79,55,7,37.41,1.87,94.7,3,839,68,1,0.3315272604131391,0.12727272727272726,39.279999999999994,2017,7,2018,7,2019,1,2021,1,2021,3,2022,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
4.95,3.99,12,2,20.77,1.37,100.0,1,946,51,0,0.806060606060606,0.16666666666666666,22.14,2016,6,2017,10,2020,9,2019,5,2020,7,2021,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
15.42,13.11,29,9,65.87,2.8,100.0,1,149,18,0,0.8501945525291829,0.3103448275862069,68.67,2018,1,2018,7,2022,4,2019,11,2020,3,2021,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4.45,4.17,10,2,13.5,0.74,100.0,0,1770,49,0,0.9370786516853932,0.2,14.24,2019,4,2020,2,2020,3,2023,7,2024,6,2026,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
46.02,17.76,71,13,173.97,4.8,76.2,1,1565,69,1,0.3859191655801825,0.18309859154929578,178.77,2025,6,2027,11,2025,12,2028,5,2029,11,2031,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
68.83,40.5,107,22,227.53,3.83,87.2,3,99,26,0,0.5884062182187999,0.205607476635514,231.36,2021,3,2022,4,2021,11,2022,10,2022,11,2023,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
24.01,18.13,34,7,91.26,1.97,100.0,0,1879,54,0,0.7551020408163265,0.20588235294117646,93.23,2019,3,2019,5,2021,6,2025,3,2025,10,2027,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
39.88,17.98,71,17,126.31,4.07,100.0,2,717,65,1,0.450852557673019,0.23943661971830985,130.38,2022,4,2022,12,2023,12,2024,8,2025,12,2026,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
21.63,17.44,51,7,51.73,4.33,99.9,0,825,52,0,0.806287563569117,0.13725490196078433,56.059999999999995,2020,7,2021,9,2022,4,2023,6,2024,6,2025,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
62.84,35.89,91,20,253.43,7.27,99.7,1,1394,60,0,0.5711330362826225,0.21978021978021978,260.7,2016,6,2017,8,2017,1,2020,12,2021,4,2021,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
34.11,20.14,68,11,82.58,1.77,100.0,3,723,61,1,0.5904426854294929,0.16176470588235295,84.35,2024,9,2025,12,2025,12,2026,11,2027,6,2028,12,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
4.11,2.04,5,2,9.31,0.52,100.0,0,2182,62,1,0.4963503649635036,0.4,9.83,2016,1,2016,10,2017,7,2020,4,2021,9,2023,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
76.71,68.59,148,24,238.58,16.84,100.0,3,165,18,0,0.894146786598879,0.16216216216216217,255.42000000000002,2021,1,2021,5,2023,5,2021,11,2022,1,2023,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.3,12.95,33,9,86.69,3.23,100.0,0,515,56,0,0.6379310344827586,0.2727272727272727,89.92,2021,12,2023,9,2023,5,2023,9,2024,6,2026,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
8.41,4.04,13,5,20.49,0.49,97.9,0,723,65,1,0.4803804994054697,0.38461538461538464,20.979999999999997,2023,7,2023,8,2024,2,2027,1,2028,3,2028,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
19.32,10.31,37,4,56.56,1.38,97.9,0,2075,60,0,0.5336438923395446,0.10810810810810811,57.940000000000005,2023,5,2025,8,2026,3,2029,2,2030,3,2031,11,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4.47,4.19,4,2,11.72,0.37,100.0,0,1217,46,0,0.9373601789709174,0.5,12.09,2023,11,2024,3,2026,2,2027,7,2028,8,2030,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8.59,6.89,22,2,35.79,1.41,100.0,0,2287,51,0,0.8020954598370198,0.09090909090909091,37.199999999999996,2016,9,2017,4,2018,7,2022,9,2023,5,2024,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
34.57,28.63,62,9,114.22,6.07,78.3,1,2009,55,0,0.8281747179635521,0.14516129032258066,120.28999999999999,2023,4,2025,1,2023,10,2029,2,2029,9,2031,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37.59,20.07,66,11,88.43,1.82,89.7,2,2822,63,1,0.5339185953711093,0.16666666666666666,90.25,2023,10,2025,7,2025,4,2029,11,2031,5,2032,12,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
40.71,27.55,62,19,123.98,5.68,100.0,5,1714,57,0,0.676737902235323,0.3064516129032258,129.66,2024,7,2025,9,2025,8,2029,3,2030,3,2031,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
30.06,12.2,54,10,41.41,3.37,72.5,0,1424,69,1,0.40585495675316036,0.18518518518518517,44.779999999999994,2016,7,2018,10,2018,10,2020,12,2022,2,2023,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
14.99,9.66,26,5,30.96,0.6,100.0,0,486,51,0,0.6444296197464977,0.19230769230769232,31.560000000000002,2025,11,2026,2,2029,12,2027,6,2027,9,2029,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
28.38,23.47,64,13,100.01,4.77,100.0,3,2217,53,0,0.8269908386187456,0.203125,104.78,2019,12,2021,10,2022,12,2025,12,2026,7,2027,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19.35,14.08,42,12,55.74,3.78,100.0,2,2358,55,0,0.7276485788113695,0.2857142857142857,59.52,2023,6,2024,3,2027,4,2028,6,2029,12,2031,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5.9,3.76,12,3,11.58,0.87,100.0,0,1677,57,0,0.6372881355932203,0.25,12.45,2020,7,2022,12,2023,2,2025,9,2026,5,2027,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
